File Path,Label
augmented_symbols/Screenshot 2024-08-05 at 17.27.59/aug_12.png,Screenshot 2024-08-05 at 17.27.59
augmented_symbols/Screenshot 2024-08-05 at 17.27.59/aug_13.png,Screenshot 2024-08-05 at 17.27.59
augmented_symbols/Screenshot 2024-08-05 at 17.27.59/aug_11.png,Screenshot 2024-08-05 at 17.27.59
augmented_symbols/Screenshot 2024-08-05 at 17.27.59/aug_10.png,Screenshot 2024-08-05 at 17.27.59
augmented_symbols/Screenshot 2024-08-05 at 17.27.59/aug_18.png,Screenshot 2024-08-05 at 17.27.59
augmented_symbols/Screenshot 2024-08-05 at 17.27.59/aug_19.png,Screenshot 2024-08-05 at 17.27.59
augmented_symbols/Screenshot 2024-08-05 at 17.27.59/aug_9.png,Screenshot 2024-08-05 at 17.27.59
augmented_symbols/Screenshot 2024-08-05 at 17.27.59/aug_8.png,Screenshot 2024-08-05 at 17.27.59
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_6.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_7.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_5.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_4.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_0.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_1.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_3.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_2.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_14.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_15.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_17.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_16.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_12.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_13.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_11.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_10.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_18.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_19.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_9.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.30.25/aug_8.png,Screenshot 2024-08-05 at 17.30.25
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_6.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_7.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_5.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_4.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_0.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_1.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_3.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_2.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_14.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_15.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_17.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_16.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_12.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_13.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_11.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_10.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_18.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_19.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_9.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.34.15/aug_8.png,Screenshot 2024-08-05 at 17.34.15
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_6.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_7.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_5.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_4.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_0.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_1.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_3.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_2.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_14.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_15.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_17.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_16.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_12.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_13.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_11.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_10.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_18.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_19.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_9.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.52.35/aug_8.png,Screenshot 2024-08-05 at 17.52.35
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_6.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_7.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_5.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_4.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_0.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_1.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_3.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_2.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_14.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_15.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_17.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_16.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_12.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_13.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_11.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_10.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_18.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_19.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_9.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.34.12/aug_8.png,Screenshot 2024-08-05 at 17.34.12
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_6.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_7.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_5.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_4.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_0.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_1.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_3.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_2.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_14.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_15.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_17.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_16.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_12.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_13.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_11.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_10.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_18.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_19.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_9.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.46.56/aug_8.png,Screenshot 2024-08-05 at 17.46.56
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_6.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_7.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_5.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_4.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_0.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_1.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_3.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_2.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_14.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_15.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_17.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_16.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_12.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_13.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_11.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_10.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_18.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_19.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_9.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.30.22/aug_8.png,Screenshot 2024-08-05 at 17.30.22
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_6.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_7.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_5.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_4.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_0.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_1.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_3.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_2.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_14.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_15.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_17.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_16.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_12.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_13.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_11.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_10.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_18.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_19.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_9.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.51.15/aug_8.png,Screenshot 2024-08-05 at 17.51.15
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_6.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_7.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_5.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_4.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_0.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_1.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_3.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_2.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_14.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_15.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_17.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_16.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_12.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_13.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_11.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_10.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_18.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_19.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_9.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.37.35/aug_8.png,Screenshot 2024-08-05 at 17.37.35
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_6.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_7.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_5.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_4.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_0.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_1.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_3.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_2.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_14.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_15.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_17.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_16.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_12.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_13.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_11.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_10.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_18.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_19.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_9.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.27.57/aug_8.png,Screenshot 2024-08-05 at 17.27.57
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_6.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_7.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_5.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_4.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_0.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_1.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_3.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_2.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_14.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_15.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_17.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_16.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_12.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_13.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_11.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_10.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_18.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_19.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_9.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.49.28/aug_8.png,Screenshot 2024-08-05 at 17.49.28
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_6.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_7.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_5.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_4.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_0.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_1.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_3.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_2.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_14.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_15.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_17.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_16.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_12.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_13.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_11.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_10.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_18.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_19.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_9.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.33.33/aug_8.png,Screenshot 2024-08-05 at 17.33.33
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_6.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_7.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_5.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_4.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_0.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_1.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_3.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_2.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_14.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_15.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_17.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_16.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_12.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_13.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_11.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_10.png,Screenshot 2024-08-05 at 17.51.23
augmented_symbols/Screenshot 2024-08-05 at 17.51.23/aug_18.png,Screenshot 2024-08-05 at 17.51.23
